시도,시군구,업종,월구분,사업자수,매출액(원)
전북특별자치도,진안군,연구개발업,전월,781,5838689348
전북특별자치도,진안군,연구개발업,당월,789,5664574448
전북특별자치도,진안군,영상·방송업,전월,1117,2587719025
전북특별자치도,진안군,영상·방송업,당월,1111,2757811699
전북특별자치도,진안군,예술·스포츠·여가서비스업,전월,71,992048440
전북특별자치도,진안군,예술·스포츠·여가서비스업,당월,72,1080907070
전북특별자치도,진안군,온라인쇼핑업,전월,423,5736410699
전북특별자치도,진안군,온라인쇼핑업,당월,427,5815504549
전북특별자치도,진안군,운수업,전월,224,3994564417
전북특별자치도,진안군,운수업,당월,228,4043200233
전북특별자치도,진안군,음식점업,전월,252,1206026872
전북특별자치도,진안군,음식점업,당월,250,1258722945
전북특별자치도,진안군,임업,전월,149,1309302619
전북특별자치도,진안군,임업,당월,147,1276215101
전북특별자치도,진안군,자동차판매·정비업,전월,616,1736536451
전북특별자치도,진안군,자동차판매·정비업,당월,613,1700209639
전북특별자치도,진안군,전기·가스·증기·공급업,전월,743,2552354186
전북특별자치도,진안군,전기·가스·증기·공급업,당월,744,2640958060
전북특별자치도,진안군,전문서비스업,전월,509,4466493114
전북특별자치도,진안군,전문서비스업,당월,514,4407314770
전북특별자치도,진안군,정보통신업,전월,934,2676551384
전북특별자치도,진안군,정보통신업,당월,945,2662143764
전북특별자치도,진안군,제과·베이커리업,전월,842,13584135327
전북특별자치도,진안군,제과·베이커리업,당월,826,12928558577
전북특별자치도,진안군,제조업,전월,1144,18586824740
전북특별자치도,진안군,제조업,당월,1125,19379226597
전북특별자치도,진안군,출판업,전월,510,7386172884
전북특별자치도,진안군,출판업,당월,508,7768181095
전북특별자치도,진안군,커피전문점업,전월,267,2020851727
전북특별자치도,진안군,커피전문점업,당월,267,2050775405
전북특별자치도,진안군,패션·의류제조업,전월,1176,9165372263
전북특별자치도,진안군,패션·의류제조업,당월,1178,9738853186
전북특별자치도,진안군,편의점업,전월,319,3566784381
전북특별자치도,진안군,편의점업,당월,318,3679575353
전북특별자치도,진안군,학원업,전월,1439,5885449725
전북특별자치도,진안군,학원업,당월,1446,5759099227
전북특별자치도,진안군,헬스·피트니스업,전월,84,633669795
전북특별자치도,진안군,헬스·피트니스업,당월,83,648566365
전북특별자치도,진안군,화장품·뷰티업,전월,545,4698095309
전북특별자치도,진안군,화장품·뷰티업,당월,554,4619293989
제주특별자치도,서귀포시,가전제품유통업,전월,292,5219770605
제주특별자치도,서귀포시,가전제품유통업,당월,296,5714325885
제주특별자치도,서귀포시,건설업,전월,279,2761465098
제주특별자치도,서귀포시,건설업,당월,276,2898012249
제주특별자치도,서귀포시,경비·청소용역업,전월,878,8347524802
제주특별자치도,서귀포시,경비·청소용역업,당월,867,9076682016
제주특별자치도,서귀포시,광고업,전월,1318,15419211731
제주특별자치도,서귀포시,광고업,당월,1316,15468196334
제주특별자치도,서귀포시,광업,전월,58,272533592
제주특별자치도,서귀포시,광업,당월,57,292016969
제주특별자치도,서귀포시,교육서비스업,전월,186,1956717753
제주특별자치도,서귀포시,교육서비스업,당월,185,2079004422
제주특별자치도,서귀포시,금융업,전월,440,6215175173
제주특별자치도,서귀포시,금융업,당월,447,6682229201
제주특별자치도,서귀포시,노래연습장업,전월,789,4667956417
제주특별자치도,서귀포시,노래연습장업,당월,780,4626303774
제주특별자치도,서귀포시,농업,전월,296,1613378861
제주특별자치도,서귀포시,농업,당월,291,1590447449
제주특별자치도,서귀포시,데이터서비스업,전월,919,13489151131
제주특별자치도,서귀포시,데이터서비스업,당월,906,13844855407
제주특별자치도,서귀포시,도소매업,전월,378,6462791824
제주특별자치도,서귀포시,도소매업,당월,376,7011441068
제주특별자치도,서귀포시,디자인업,전월,1492,10708006332
제주특별자치도,서귀포시,디자인업,당월,1500,10497443720
제주특별자치도,서귀포시,물류창고업,전월,157,1062717648
제주특별자치도,서귀포시,물류창고업,당월,159,1113154707
제주특별자치도,서귀포시,미용업,전월,772,12553081280
제주특별자치도,서귀포시,미용업,당월,757,13225679838
제주특별자치도,서귀포시,법무·회계서비스업,전월,499,4821008297
제주특별자치도,서귀포시,법무·회계서비스업,당월,489,4790136085
제주특별자치도,서귀포시,병원·의원업,전월,411,4301092360
제주특별자치도,서귀포시,병원·의원업,당월,405,4344666728
제주특별자치도,서귀포시,보건업,전월,1141,13234720577
제주특별자치도,서귀포시,보건업,당월,1143,13618739838
제주특별자치도,서귀포시,보험업,전월,856,9228264631
제주특별자치도,서귀포시,보험업,당월,853,9203370134
제주특별자치도,서귀포시,부동산업,전월,428,4720028474
제주특별자치도,서귀포시,부동산업,당월,422,4807710338
제주특별자치도,서귀포시,사회복지서비스업,전월,267,1936148452
제주특별자치도,서귀포시,사회복지서비스업,당월,265,1901730558
제주특별자치도,서귀포시,서비스업,전월,252,1862213856
제주특별자치도,서귀포시,서비스업,당월,257,2087242713
제주특별자치도,서귀포시,세탁업,전월,935,5498878509
제주특별자치도,서귀포시,세탁업,당월,936,5619593133
제주특별자치도,서귀포시,소프트웨어개발업,전월,48,470751105
제주특별자치도,서귀포시,소프트웨어개발업,당월,48,462477510
제주특별자치도,서귀포시,수도·하수·폐기물처리업,전월,1205,7675512855
제주특별자치도,서귀포시,수도·하수·폐기물처리업,당월,1211,7897972810
제주특별자치도,서귀포시,숙박업,전월,1211,17362302866
제주특별자치도,서귀포시,숙박업,당월,1225,19378888000
제주특별자치도,서귀포시,식품제조업,전월,1262,9356469731
제주특별자치도,서귀포시,식품제조업,당월,1274,9564452877
제주특별자치도,서귀포시,약국업,전월,1198,11472425719
제주특별자치도,서귀포시,약국업,당월,1185,12216752045
제주특별자치도,서귀포시,어업,전월,854,13758208387
제주특별자치도,서귀포시,어업,당월,848,13433655245
제주특별자치도,서귀포시,여행업,전월,624,9729177749
제주특별자치도,서귀포시,여행업,당월,634,9953967464
제주특별자치도,서귀포시,연구개발업,전월,1341,21619394718
제주특별자치도,서귀포시,연구개발업,당월,1338,22044776341
제주특별자치도,서귀포시,영상·방송업,전월,794,3108490018
제주특별자치도,서귀포시,영상·방송업,당월,789,3274409756
제주특별자치도,서귀포시,예술·스포츠·여가서비스업,전월,359,3903329660
제주특별자치도,서귀포시,예술·스포츠·여가서비스업,당월,359,4160578192
제주특별자치도,서귀포시,온라인쇼핑업,전월,281,3852641550
제주특별자치도,서귀포시,온라인쇼핑업,당월,286,3823957341
제주특별자치도,서귀포시,운수업,전월,907,3048223481
제주특별자치도,서귀포시,운수업,당월,890,2859284697
제주특별자치도,서귀포시,음식점업,전월,452,5646923097
제주특별자치도,서귀포시,음식점업,당월,456,5609779719
제주특별자치도,서귀포시,임업,전월,204,1277429360
제주특별자치도,서귀포시,임업,당월,200,1210679301
제주특별자치도,서귀포시,자동차판매·정비업,전월,1025,3948012534
제주특별자치도,서귀포시,자동차판매·정비업,당월,1042,4027767389
제주특별자치도,서귀포시,전기·가스·증기·공급업,전월,1385,17363422931
제주특별자치도,서귀포시,전기·가스·증기·공급업,당월,1368,16402614986
제주특별자치도,서귀포시,전문서비스업,전월,1263,21797313737
제주특별자치도,서귀포시,전문서비스업,당월,1263,22596631300
제주특별자치도,서귀포시,정보통신업,전월,710,7378042553
제주특별자치도,서귀포시,정보통신업,당월,696,7553322084
제주특별자치도,서귀포시,제과·베이커리업,전월,330,796764640
제주특별자치도,서귀포시,제과·베이커리업,당월,324,842038751
제주특별자치도,서귀포시,제조업,전월,1055,13937961834
제주특별자치도,서귀포시,제조업,당월,1064,14398396348
제주특별자치도,서귀포시,출판업,전월,190,2091043037
제주특별자치도,서귀포시,출판업,당월,191,2307007478
제주특별자치도,서귀포시,커피전문점업,전월,633,10247401589
제주특별자치도,서귀포시,커피전문점업,당월,636,10040488003
제주특별자치도,서귀포시,패션·의류제조업,전월,1177,11582461211
제주특별자치도,서귀포시,패션·의류제조업,당월,1184,12835478648
제주특별자치도,서귀포시,편의점업,전월,871,4913160869
제주특별자치도,서귀포시,편의점업,당월,863,4985067431
제주특별자치도,서귀포시,학원업,전월,1349,18943811973
제주특별자치도,서귀포시,학원업,당월,1352,20201325453
제주특별자치도,서귀포시,헬스·피트니스업,전월,525,2889974909
제주특별자치도,서귀포시,헬스·피트니스업,당월,528,3115000295
제주특별자치도,서귀포시,화장품·뷰티업,전월,531,5047083352
제주특별자치도,서귀포시,화장품·뷰티업,당월,527,4819796560
제주특별자치도,제주시,가전제품유통업,전월,637,3379139315
제주특별자치도,제주시,가전제품유통업,당월,645,3717859776
제주특별자치도,제주시,건설업,전월,1188,19205517404
제주특별자치도,제주시,건설업,당월,1188,20054154185
제주특별자치도,제주시,경비·청소용역업,전월,1197,18593393069
제주특별자치도,제주시,경비·청소용역업,당월,1204,19288928750
제주특별자치도,제주시,광고업,전월,1169,5829233010
제주특별자치도,제주시,광고업,당월,1191,5787313752
제주특별자치도,제주시,광업,전월,725,1541072143
제주특별자치도,제주시,광업,당월,730,1637776077
제주특별자치도,제주시,교육서비스업,전월,1430,14122833310
제주특별자치도,제주시,교육서비스업,당월,1447,14868871684
제주특별자치도,제주시,금융업,전월,830,12664299104
제주특별자치도,제주시,금융업,당월,835,12156515953
제주특별자치도,제주시,노래연습장업,전월,353,1352815691
제주특별자치도,제주시,노래연습장업,당월,358,1337806459
제주특별자치도,제주시,농업,전월,57,889421839
제주특별자치도,제주시,농업,당월,57,905482267
제주특별자치도,제주시,데이터서비스업,전월,1485,26446640634
제주특별자치도,제주시,데이터서비스업,당월,1488,29310329715
제주특별자치도,제주시,도소매업,전월,1286,8299940161
제주특별자치도,제주시,도소매업,당월,1280,8810695907
제주특별자치도,제주시,디자인업,전월,340,3819877561
제주특별자치도,제주시,디자인업,당월,343,3858520747
제주특별자치도,제주시,물류창고업,전월,1386,24719091975
제주특별자치도,제주시,물류창고업,당월,1368,23738027780
제주특별자치도,제주시,미용업,전월,172,1755701607
제주특별자치도,제주시,미용업,당월,174,1893781469
제주특별자치도,제주시,법무·회계서비스업,전월,1004,16794977970
제주특별자치도,제주시,법무·회계서비스업,당월,1021,17867475940
제주특별자치도,제주시,병원·의원업,전월,510,7235469895
제주특별자치도,제주시,병원·의원업,당월,502,7533941153
제주특별자치도,제주시,보건업,전월,649,10003437172
제주특별자치도,제주시,보건업,당월,636,10223200775
제주특별자치도,제주시,보험업,전월,752,7387340396
제주특별자치도,제주시,보험업,당월,745,7549900072
제주특별자치도,제주시,부동산업,전월,800,10795999496
제주특별자치도,제주시,부동산업,당월,810,11362412997
제주특별자치도,제주시,사회복지서비스업,전월,1455,8269525882
제주특별자치도,제주시,사회복지서비스업,당월,1481,9149173193
제주특별자치도,제주시,서비스업,전월,1059,15028352924
제주특별자치도,제주시,서비스업,당월,1065,14784966424
제주특별자치도,제주시,세탁업,전월,918,3096091716
제주특별자치도,제주시,세탁업,당월,915,3145312445
제주특별자치도,제주시,소프트웨어개발업,전월,1165,18139067528
제주특별자치도,제주시,소프트웨어개발업,당월,1159,18891366187
제주특별자치도,제주시,수도·하수·폐기물처리업,전월,561,4950844465
제주특별자치도,제주시,수도·하수·폐기물처리업,당월,561,4714110627
제주특별자치도,제주시,숙박업,전월,669,6614828232
제주특별자치도,제주시,숙박업,당월,665,6763877739
제주특별자치도,제주시,식품제조업,전월,1218,7840709840
제주특별자치도,제주시,식품제조업,당월,1213,7879441257
제주특별자치도,제주시,약국업,전월,173,875632811
제주특별자치도,제주시,약국업,당월,174,971150540
제주특별자치도,제주시,어업,전월,1219,14387639385
제주특별자치도,제주시,어업,당월,1229,15253745804
제주특별자치도,제주시,여행업,전월,1408,2818571408
제주특별자치도,제주시,여행업,당월,1381,3021488744
제주특별자치도,제주시,연구개발업,전월,328,4611603674
제주특별자치도,제주시,연구개발업,당월,325,4408763053
제주특별자치도,제주시,영상·방송업,전월,632,6349640264
제주특별자치도,제주시,영상·방송업,당월,620,6346724147
제주특별자치도,제주시,예술·스포츠·여가서비스업,전월,301,1183895010
제주특별자치도,제주시,예술·스포츠·여가서비스업,당월,303,1253354731
제주특별자치도,제주시,온라인쇼핑업,전월,767,12571984835
제주특별자치도,제주시,온라인쇼핑업,당월,761,13253682742
제주특별자치도,제주시,운수업,전월,870,2660107901
제주특별자치도,제주시,운수업,당월,885,2709076207
제주특별자치도,제주시,음식점업,전월,883,9029079867
제주특별자치도,제주시,음식점업,당월,899,8741966722
제주특별자치도,제주시,임업,전월,471,4202016821
제주특별자치도,제주시,임업,당월,470,4148059592
제주특별자치도,제주시,자동차판매·정비업,전월,783,13297056395
제주특별자치도,제주시,자동차판매·정비업,당월,772,14048172854
제주특별자치도,제주시,전기·가스·증기·공급업,전월,356,4745768252
제주특별자치도,제주시,전기·가스·증기·공급업,당월,352,4598909867
제주특별자치도,제주시,전문서비스업,전월,1076,14518095340
제주특별자치도,제주시,전문서비스업,당월,1083,14627992196
제주특별자치도,제주시,정보통신업,전월,1411,5296991847
제주특별자치도,제주시,정보통신업,당월,1407,5708572948
제주특별자치도,제주시,제과·베이커리업,전월,583,2537107403
제주특별자치도,제주시,제과·베이커리업,당월,573,2497596140
제주특별자치도,제주시,제조업,전월,625,8210667142
제주특별자치도,제주시,제조업,당월,629,8178339096
제주특별자치도,제주시,출판업,전월,385,4370956341
제주특별자치도,제주시,출판업,당월,391,4672366718
제주특별자치도,제주시,커피전문점업,전월,1078,17021372984
제주특별자치도,제주시,커피전문점업,당월,1062,15860516255
제주특별자치도,제주시,패션·의류제조업,전월,815,4252146144
제주특별자치도,제주시,패션·의류제조업,당월,828,4364244323
제주특별자치도,제주시,편의점업,전월,1105,11838367004
제주특별자치도,제주시,편의점업,당월,1094,12104103955
제주특별자치도,제주시,학원업,전월,841,5068747819
제주특별자치도,제주시,학원업,당월,847,5052871750
제주특별자치도,제주시,헬스·피트니스업,전월,186,975426241
제주특별자치도,제주시,헬스·피트니스업,당월,189,1065706412
제주특별자치도,제주시,화장품·뷰티업,전월,156,655756969
제주특별자치도,제주시,화장품·뷰티업,당월,158,671472408
충청남도,계룡시,가전제품유통업,전월,324,731598198
충청남도,계룡시,가전제품유통업,당월,325,743081066
충청남도,계룡시,건설업,전월,935,16405482447
충청남도,계룡시,건설업,당월,933,15341894051
충청남도,계룡시,경비·청소용역업,전월,170,1395241678
충청남도,계룡시,경비·청소용역업,당월,169,1387480325
충청남도,계룡시,광고업,전월,519,5456671306
충청남도,계룡시,광고업,당월,520,5742425214
충청남도,계룡시,광업,전월,114,1951120758
충청남도,계룡시,광업,당월,113,2001213613
충청남도,계룡시,교육서비스업,전월,376,2792361426
충청남도,계룡시,교육서비스업,당월,381,2990770051
충청남도,계룡시,금융업,전월,1516,15749967755
충청남도,계룡시,금융업,당월,1527,15856296365
충청남도,계룡시,노래연습장업,전월,1386,17495553430
충청남도,계룡시,노래연습장업,당월,1412,18206436599
충청남도,계룡시,농업,전월,986,7422049952
충청남도,계룡시,농업,당월,990,7520669948
충청남도,계룡시,데이터서비스업,전월,72,906261368
충청남도,계룡시,데이터서비스업,당월,71,937337889
충청남도,계룡시,도소매업,전월,491,7719152962
충청남도,계룡시,도소매업,당월,493,7965920039
충청남도,계룡시,디자인업,전월,454,6127660315
충청남도,계룡시,디자인업,당월,446,6271626877
충청남도,계룡시,물류창고업,전월,59,246784708
충청남도,계룡시,물류창고업,당월,59,263062941
충청남도,계룡시,미용업,전월,754,8796878217
충청남도,계룡시,미용업,당월,761,9206583607
충청남도,계룡시,법무·회계서비스업,전월,294,2260416683
충청남도,계룡시,법무·회계서비스업,당월,300,2397918024
충청남도,계룡시,병원·의원업,전월,470,5538276520
충청남도,계룡시,병원·의원업,당월,465,5453111145
충청남도,계룡시,보건업,전월,1553,9481913655
충청남도,계룡시,보건업,당월,1575,10318541500
충청남도,계룡시,보험업,전월,535,8306533562
충청남도,계룡시,보험업,당월,544,9185437538
충청남도,계룡시,부동산업,전월,1639,23356967615
충청남도,계룡시,부동산업,당월,1627,24590235461
충청남도,계룡시,사회복지서비스업,전월,683,10903442227
충청남도,계룡시,사회복지서비스업,당월,679,10939578759
충청남도,계룡시,서비스업,전월,86,673334074
충청남도,계룡시,서비스업,당월,85,684722799
충청남도,계룡시,세탁업,전월,253,2883187064
충청남도,계룡시,세탁업,당월,253,2978270649
충청남도,계룡시,소프트웨어개발업,전월,1385,20632801222
충청남도,계룡시,소프트웨어개발업,당월,1406,20245584941
충청남도,계룡시,수도·하수·폐기물처리업,전월,1167,3173995046
충청남도,계룡시,수도·하수·폐기물처리업,당월,1149,3209147420
충청남도,계룡시,숙박업,전월,1244,16450482575
충청남도,계룡시,숙박업,당월,1238,17186595215
충청남도,계룡시,식품제조업,전월,311,5047031994
충청남도,계룡시,식품제조업,당월,312,5355964012
충청남도,계룡시,약국업,전월,1592,12374574959
충청남도,계룡시,약국업,당월,1575,11671277233
충청남도,계룡시,어업,전월,462,4900619586
충청남도,계룡시,어업,당월,462,5037175697
충청남도,계룡시,여행업,전월,166,1389908138
충청남도,계룡시,여행업,당월,164,1368755235
충청남도,계룡시,연구개발업,전월,1255,22379114024
충청남도,계룡시,연구개발업,당월,1275,23317339996
충청남도,계룡시,영상·방송업,전월,644,6890610829
충청남도,계룡시,영상·방송업,당월,638,7010182711
충청남도,계룡시,예술·스포츠·여가서비스업,전월,1614,19798753504
충청남도,계룡시,예술·스포츠·여가서비스업,당월,1614,19683544625
충청남도,계룡시,온라인쇼핑업,전월,1264,10835167878
충청남도,계룡시,온라인쇼핑업,당월,1259,10595159201
충청남도,계룡시,운수업,전월,1525,26698334412
충청남도,계룡시,운수업,당월,1519,24990071872
충청남도,계룡시,음식점업,전월,1449,19504801828
충청남도,계룡시,음식점업,당월,1458,19928305788
충청남도,계룡시,임업,전월,1395,19123235293
충청남도,계룡시,임업,당월,1414,18837480423
충청남도,계룡시,자동차판매·정비업,전월,495,7793691996
충청남도,계룡시,자동차판매·정비업,당월,492,8298924106
충청남도,계룡시,전기·가스·증기·공급업,전월,169,950193817
충청남도,계룡시,전기·가스·증기·공급업,당월,168,977836582
충청남도,계룡시,전문서비스업,전월,565,10166181021
충청남도,계룡시,전문서비스업,당월,556,10767797689
충청남도,계룡시,정보통신업,전월,788,4018840876
충청남도,계룡시,정보통신업,당월,786,4148606200
충청남도,계룡시,제과·베이커리업,전월,23,378624284
충청남도,계룡시,제과·베이커리업,당월,23,400989161
충청남도,계룡시,제조업,전월,1437,8854802678
충청남도,계룡시,제조업,당월,1464,9620935635
충청남도,계룡시,출판업,전월,1492,18752623824
충청남도,계룡시,출판업,당월,1503,19179518670
충청남도,계룡시,커피전문점업,전월,1046,3771375084
충청남도,계룡시,커피전문점업,당월,1030,3855657905
충청남도,계룡시,패션·의류제조업,전월,539,8954464833
충청남도,계룡시,패션·의류제조업,당월,531,9250323576
충청남도,계룡시,편의점업,전월,983,11638299646
충청남도,계룡시,편의점업,당월,982,12478396573
충청남도,계룡시,학원업,전월,473,6207627213
충청남도,계룡시,학원업,당월,472,6089513672
충청남도,계룡시,헬스·피트니스업,전월,560,5735846332
충청남도,계룡시,헬스·피트니스업,당월,560,5959577635
충청남도,계룡시,화장품·뷰티업,전월,1576,5401402073
충청남도,계룡시,화장품·뷰티업,당월,1566,5300129362
충청남도,공주시,가전제품유통업,전월,1301,13014977559
충청남도,공주시,가전제품유통업,당월,1323,13282492960
충청남도,공주시,건설업,전월,1197,20422475722
충청남도,공주시,건설업,당월,1197,20564412800
충청남도,공주시,경비·청소용역업,전월,1292,13321480015
충청남도,공주시,경비·청소용역업,당월,1287,13099330086
충청남도,공주시,광고업,전월,364,1163765048
충청남도,공주시,광고업,당월,364,1212835961
충청남도,공주시,광업,전월,365,4221650591
충청남도,공주시,광업,당월,358,4345449057
충청남도,공주시,교육서비스업,전월,1515,13084239895
충청남도,공주시,교육서비스업,당월,1541,13249731805
충청남도,공주시,금융업,전월,563,6264201525
충청남도,공주시,금융업,당월,568,6162464647
충청남도,공주시,노래연습장업,전월,776,1883994865
충청남도,공주시,노래연습장업,당월,763,1746235044
충청남도,공주시,농업,전월,836,9865429717
충청남도,공주시,농업,당월,850,10174773828
충청남도,공주시,데이터서비스업,전월,1185,13703148813
충청남도,공주시,데이터서비스업,당월,1199,14016239938
충청남도,공주시,도소매업,전월,257,2000641055
충청남도,공주시,도소매업,당월,257,2106583301
충청남도,공주시,디자인업,전월,421,4069602276
충청남도,공주시,디자인업,당월,419,4204845453
충청남도,공주시,물류창고업,전월,883,12823925314
충청남도,공주시,물류창고업,당월,892,13273314478
충청남도,공주시,미용업,전월,1004,9952666479
충청남도,공주시,미용업,당월,997,9964446775
충청남도,공주시,법무·회계서비스업,전월,1402,8368256680
충청남도,공주시,법무·회계서비스업,당월,1422,8868428846
충청남도,공주시,병원·의원업,전월,576,9661371049
충청남도,공주시,병원·의원업,당월,582,9597235192
충청남도,공주시,보건업,전월,1253,9894638059
충청남도,공주시,보건업,당월,1248,10220780244
충청남도,공주시,보험업,전월,177,576827934
충청남도,공주시,보험업,당월,180,558160626
충청남도,공주시,부동산업,전월,1462,12556716274
충청남도,공주시,부동산업,당월,1477,13034230508
충청남도,공주시,사회복지서비스업,전월,723,9808666105
충청남도,공주시,사회복지서비스업,당월,725,9989298914
충청남도,공주시,서비스업,전월,605,7892884894
충청남도,공주시,서비스업,당월,595,7848804830
충청남도,공주시,세탁업,전월,670,2990773714
충청남도,공주시,세탁업,당월,669,3300068343
충청남도,공주시,소프트웨어개발업,전월,933,5658929992
충청남도,공주시,소프트웨어개발업,당월,929,6029817370
충청남도,공주시,수도·하수·폐기물처리업,전월,147,2359860892
충청남도,공주시,수도·하수·폐기물처리업,당월,148,2337184800
충청남도,공주시,숙박업,전월,1147,9158005694
충청남도,공주시,숙박업,당월,1130,8997849668
충청남도,공주시,식품제조업,전월,132,1913248554
충청남도,공주시,식품제조업,당월,133,2062723631
충청남도,공주시,약국업,전월,297,4740340023
충청남도,공주시,약국업,당월,294,5049816686
충청남도,공주시,어업,전월,262,2977824648
충청남도,공주시,어업,당월,262,3154244275
충청남도,공주시,여행업,전월,1442,25818096606
충청남도,공주시,여행업,당월,1436,26695934799
충청남도,공주시,연구개발업,전월,205,2818952199
충청남도,공주시,연구개발업,당월,202,2750020718
충청남도,공주시,영상·방송업,전월,1339,8865197999
충청남도,공주시,영상·방송업,당월,1363,9352885304
충청남도,공주시,예술·스포츠·여가서비스업,전월,53,190533244
충청남도,공주시,예술·스포츠·여가서비스업,당월,53,187835269
충청남도,공주시,온라인쇼핑업,전월,703,10856606251
충청남도,공주시,온라인쇼핑업,당월,696,11157356035
충청남도,공주시,운수업,전월,495,2582747801
충청남도,공주시,운수업,당월,497,2574003438
충청남도,공주시,음식점업,전월,160,380937463
충청남도,공주시,음식점업,당월,159,372720309
충청남도,공주시,임업,전월,935,9790015985
충청남도,공주시,임업,당월,932,9861609316
충청남도,공주시,자동차판매·정비업,전월,79,1189812610
충청남도,공주시,자동차판매·정비업,당월,80,1158713428
충청남도,공주시,전기·가스·증기·공급업,전월,1253,19410509773
충청남도,공주시,전기·가스·증기·공급업,당월,1247,20416958055
충청남도,공주시,전문서비스업,전월,1316,19244588676
충청남도,공주시,전문서비스업,당월,1333,18913108155
충청남도,공주시,정보통신업,전월,600,7838795471
충청남도,공주시,정보통신업,당월,593,8403978716
충청남도,공주시,제과·베이커리업,전월,498,3526601842
충청남도,공주시,제과·베이커리업,당월,496,3423540319
충청남도,공주시,제조업,전월,728,10032163330
충청남도,공주시,제조업,당월,740,10521622476
충청남도,공주시,출판업,전월,906,2268002837
충청남도,공주시,출판업,당월,916,2251145467
충청남도,공주시,커피전문점업,전월,510,1602585909
충청남도,공주시,커피전문점업,당월,505,1600886040
충청남도,공주시,패션·의류제조업,전월,969,17139212857
충청남도,공주시,패션·의류제조업,당월,977,17823550977
충청남도,공주시,편의점업,전월,242,4195667105
충청남도,공주시,편의점업,당월,245,4474987453
충청남도,공주시,학원업,전월,994,11055459431
충청남도,공주시,학원업,당월,1013,11816062799
충청남도,공주시,헬스·피트니스업,전월,782,5658281074
충청남도,공주시,헬스·피트니스업,당월,776,6212646232
충청남도,공주시,화장품·뷰티업,전월,70,1216477040
충청남도,공주시,화장품·뷰티업,당월,70,1317196839
충청남도,금산군,가전제품유통업,전월,776,3635541236
충청남도,금산군,가전제품유통업,당월,783,3756536977
충청남도,금산군,건설업,전월,922,13188861127
충청남도,금산군,건설업,당월,911,13297466763
충청남도,금산군,경비·청소용역업,전월,263,4151760570
충청남도,금산군,경비·청소용역업,당월,268,4411462233
충청남도,금산군,광고업,전월,1612,4279013963
충청남도,금산군,광고업,당월,1623,4231976903
충청남도,금산군,광업,전월,809,5350563783
충청남도,금산군,광업,당월,808,5412468484
충청남도,금산군,교육서비스업,전월,568,8316014738
충청남도,금산군,교육서비스업,당월,561,8699064260
충청남도,금산군,금융업,전월,1618,20596931761
충청남도,금산군,금융업,당월,1609,20048207126
충청남도,금산군,노래연습장업,전월,986,12194120391
충청남도,금산군,노래연습장업,당월,993,13149044058
충청남도,금산군,농업,전월,106,1332640574
충청남도,금산군,농업,당월,106,1451911278
충청남도,금산군,데이터서비스업,전월,578,10198680295
충청남도,금산군,데이터서비스업,당월,568,10573209718
충청남도,금산군,도소매업,전월,12,59770741
충청남도,금산군,도소매업,당월,12,62183347
충청남도,금산군,디자인업,전월,1009,17292825023
충청남도,금산군,디자인업,당월,997,18866674466
충청남도,금산군,물류창고업,전월,728,7362349483
충청남도,금산군,물류창고업,당월,719,8022111974
충청남도,금산군,미용업,전월,1106,17028021402
충청남도,금산군,미용업,당월,1104,17124706425
충청남도,금산군,법무·회계서비스업,전월,362,3877141449
충청남도,금산군,법무·회계서비스업,당월,362,4099890269
충청남도,금산군,병원·의원업,전월,507,4133092400
충청남도,금산군,병원·의원업,당월,505,3982573562
충청남도,금산군,보건업,전월,1126,19977896841
충청남도,금산군,보건업,당월,1143,20919622511
충청남도,금산군,보험업,전월,1522,21248569454
충청남도,금산군,보험업,당월,1496,20266922604
충청남도,금산군,부동산업,전월,73,897764991
충청남도,금산군,부동산업,당월,72,944650698
충청남도,금산군,사회복지서비스업,전월,377,1589486110
충청남도,금산군,사회복지서비스업,당월,384,1653545507
충청남도,금산군,서비스업,전월,1614,3495956320
충청남도,금산군,서비스업,당월,1620,3654374871
충청남도,금산군,세탁업,전월,1592,19663320801
충청남도,금산군,세탁업,당월,1580,19599297118
충청남도,금산군,소프트웨어개발업,전월,524,4995099289
충청남도,금산군,소프트웨어개발업,당월,525,5090554192
충청남도,금산군,수도·하수·폐기물처리업,전월,237,1476067118
충청남도,금산군,수도·하수·폐기물처리업,당월,241,1597340264
충청남도,금산군,숙박업,전월,30,534736559
충청남도,금산군,숙박업,당월,30,531671504
충청남도,금산군,식품제조업,전월,316,3554315292
충청남도,금산군,식품제조업,당월,322,3892668197
충청남도,금산군,약국업,전월,1111,9026041552
충청남도,금산군,약국업,당월,1099,8698562591
충청남도,금산군,어업,전월,586,7995581837
충청남도,금산군,어업,당월,590,8888596139
충청남도,금산군,여행업,전월,1122,5236765600
충청남도,금산군,여행업,당월,1135,5459695106
충청남도,금산군,연구개발업,전월,605,7126856081
충청남도,금산군,연구개발업,당월,595,7697844773
충청남도,금산군,영상·방송업,전월,465,5213909971
충청남도,금산군,영상·방송업,당월,469,5666931748
충청남도,금산군,예술·스포츠·여가서비스업,전월,1420,10394512452
충청남도,금산군,예술·스포츠·여가서비스업,당월,1434,10982101351
충청남도,금산군,온라인쇼핑업,전월,598,6613343508
충청남도,금산군,온라인쇼핑업,당월,609,6429342151
충청남도,금산군,운수업,전월,475,5310313798
충청남도,금산군,운수업,당월,484,5541398727
충청남도,금산군,음식점업,전월,1530,6430507571
충청남도,금산군,음식점업,당월,1527,6493742961
